ip	num_assoc	res_definite	res_most_definite	res_btc_definite	res_probable	res_improbable	res_starke	res_scheitle	res_keyscan
2601:188:c401:5720:c030:da55:41f2:4af1	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:160:5415::2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2409:8a1e:a9af:3660:c8bd:ff98:882a:5ccf	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2a03:4000:47:f1::1	20	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:c010:148f:ffff:ffff:ffff:1	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2002:3624:cd69::3624:cd69	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:231:3e53::2	34	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	INDECISIVE
2a00:ab00:603:84::3	4	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	NEGATIVE
2002:2dcf:3a71::2dcf:3a71	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a02:6d40:3001:d901:dea6:32ff:fe44:4b25	13	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2001:470:6f:7a5::cafe	91	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2002:c16a:1c08::c16a:1c08	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a00:1838:2a:1500:c429:c2b9:203:7884	73	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2a01:4f8:151:5186::2	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f9:4b:4cdc::2	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2620:11c:5001:1118:d267:e5ff:fee9:e673	1	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	INDECISIVE	CONFLICT	ERROR	CONFLICT
2001:41d0:a:29c::1	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a02:120b:2c39:eef0:b194:e7ba:2c6f:4a1a	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:120:738d::2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2403:5800:9100:f300::bcbc	5	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2001:470:d951:2::4	0	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a02:908:1a64:65e0:d01a:5518:8ad7:2794	22	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
2002:c338:3f0a::c338:3f0a	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2001:67c:2354:2::22	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:c2c:e8a5::1	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:160:60aa::2	16	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	INDECISIVE
2001:638:a000:b101::2b3d	1	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2a03:b0c0:1:d0::3076:7001	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a02:c207:0:3829::1	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2a02:908:1e43:b2a0:7285:c2ff:fe83:436	0	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2001:41d0:303:59b2::	0	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
2001:41d0:303:6586::	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2a01:4f8:150:714f::2	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2001:41d0:800:275e::	21	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	CONFLICT
2a01:4f8:241:4fda::2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a03:4000:32:387:249a:daff:fe29:fb55	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	INDECISIVE
2002:c7f7:1874::c7f7:1874	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:241:1eea::2	23	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:a0:52cb::2	83	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:241:1f90::2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	INDECISIVE
2a02:120b:2c32:270:60e1:7958:8da0:713e	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2001:41d0:800:184b::	0	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
2603:8080:720b:2811::beef	5	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:10a:2da3::2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:231:4ae0::2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	INDECISIVE
2001:41d0:1004:395b::	83	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2001:41d0:700:3d63::	59	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	CONFLICT
2002:42f0:edaa::42f0:edaa	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2a07:5741:0:608::1	18	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
2a02:1206:4547:17e0:e8c3:70bc:bd46:adc2	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:242:4b89::2	87	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f9:c010:b940::1	74	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2001:41d0:a:fbd6::1	0	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
2001:41d0:8:ba3c::1	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2405:aa00:2::40	98	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:140:7105::2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2002:2ebc:1e76::2ebc:1e76	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:201:80cc::2	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:150:81d4::2	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f9:4a:161d::7:1	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	NEGATIVE
2a02:a311:8143:8c00::4	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2a01:e0a:520:a660:ac75:6c0e:747c:8871	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2002:42f0:ed9b::42f0:ed9b	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2001:41d0:303:6cd7::	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	NEGATIVE
2001:981:bdbd:1:c506:7d38:4b47:da15	1	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:201:540e::2	36	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f9:4a:4824::2	99	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:191:62e2::2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:201:232f::2	34	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a01:4f8:c0c:fcdd::1	6	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2001:41d0:303:d9c3::	71	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2620:6e:a008:1:42:42:42:42	1	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2001:470:6e:7a5::2	95	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2002:5dbe:8cc6::5dbe:8cc6	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2403:6200:8810:f7a9:b3ac:41bf:4a06:bc04	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2602:ffb6:4:80c3:f816:3eff:fec6:600a	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	CONFLICT
2002:5fd3:8a6e::5fd3:8a6e	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2002:c338:3f05::c338:3f05	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2604:a880:2:d1::63:4001	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2001:41d0:1:f606::3	56	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2001:67c:2db8:6::36	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2400:6180:0:d1::53e:a001	5	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2002:67c6:c00e::67c6:c00e	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2a02:8071:9294:9b00:f82c:7a3b:3093:611a	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:121:4406::2	6	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	CONFLICT	POSITIVE	INDECISIVE
2a02:a441:8b5b:1:8af4:fb63:11:6f2b	0	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	INDECISIVE	INDECISIVE
2a01:4f8:200:90c3::2	1	NEGATIVE	NEGATIVE	ERROR	POSITIVE	ERROR	CONFLICT	POSITIVE	INDECISIVE
2a02:c207:2043:1190::1	1	NEGATIVE	NEGATIVE	ERROR	POSITIVE	ERROR	CONFLICT	INDECISIVE	NEGATIVE
2a03:4000:36:258:28be:a1ff:fe9b:4111	1	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	CONFLICT	INDECISIVE	INDECISIVE
2a02:c205:2020:3724::1	17	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	CONFLICT	INDECISIVE	NEGATIVE
2001:41d0:800:475::	1	CONFLICT	CONFLICT	ERROR	INDECISIVE	ERROR	CONFLICT	POSITIVE	CONFLICT
2001:41d0:a:205f::1	0	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	INDECISIVE	NEGATIVE
2a02:c207:2017:6151::1	7	NEGATIVE	NEGATIVE	ERROR	POSITIVE	ERROR	CONFLICT	POSITIVE	INDECISIVE
2a02:c207:3003:3425::1	0	CONFLICT	CONFLICT	ERROR	POSITIVE	ERROR	NEGATIVE	INDECISIVE	CONFLICT
2a01:4f8:190:6071::2	6	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	CONFLICT	INDECISIVE	INDECISIVE
2001:b07:5d32:b142:a198:c998:8e06:ff27	0	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	INDECISIVE	NEGATIVE
2a01:4f8:13b:bd6::2	8	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	CONFLICT	POSITIVE	INDECISIVE
2a02:181f:0:4163:741f:3ddc:c939:e447	0	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	INDECISIVE	INDECISIVE
2001:bc8:3444::babe	1	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	CONFLICT	POSITIVE	INDECISIVE
2a02:c207:2019:2831::1	1	NEGATIVE	NEGATIVE	ERROR	POSITIVE	ERROR	CONFLICT	INDECISIVE	INDECISIVE
2001:41d0:602:23a7::	2	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	CONFLICT	INDECISIVE	NEGATIVE
2001:41d0:a:fb4f::1	0	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	INDECISIVE	NEGATIVE
2001:8b0:1a6:0:a6bf:1ff:fe50:8dcd	0	NEGATIVE	NEGATIVE	ERROR	INDECISIVE	ERROR	NEGATIVE	INDECISIVE	INDECISIVE
2607:5300:60:6298::	0	CONFLICT	CONFLICT	ERROR	INDECISIVE	ERROR	NEGATIVE	INDECISIVE	CONFLICT
2001:41d0:8:d444::1	11	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2a01:4f9:c010:29c4::1	49	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2602:ffb6:4:739e:f816:3eff:fe00:c2b3	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	CONFLICT
2a0a:8c41::b4	2	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	INDECISIVE	CONFLICT	INDECISIVE	CONFLICT
2001:4ba0:ffec:b9::1	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	CONFLICT
2603:8081:6c03:9ebf:215:5dff:fe01:9615	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2a03:4000:6:8009::1	51	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:13b:2e09::2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
2a01:4f8:c2c:6095::1	45	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:bc8:4700:2000::231b	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:7a7:2:1db9:225:90ff:fee3:3a6e	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	CONFLICT
2607:5501:3000:2056::2	3	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	NEGATIVE
2a01:4f8:c010:2873::1	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:41d0:602:4cc::	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2607:f470:8:1048:ae1f:6bff:fe70:7240	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	INDECISIVE
2a02:c207:3002:8885::1	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	CONFLICT
2a01:cb14:cf6:bc00:d883:5e52:b88a:cd	8	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
2a01:4f8:c010:31a1::1	26	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2001:550:3d05:156::100	60	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
2607:5300:60:9bf::1	12	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2a01:e0a:224:65c0:f80b:401e:3cf5:df9a	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:41d0:602:26c9::	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
2a01:4f8:c2c:3179::1	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
2a02:180:1:1::517:10b6	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	NEGATIVE
2a02:c207:3002:5433::1	1	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:c2c:7511::1	49	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:10a:3a5d::2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
2001:41d0:8:d644::1	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	CONFLICT
2607:5300:60:714::1	54	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:c17:6dd0::2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	INDECISIVE
2a01:4f9:c010:5460::1	49	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2001:1b60:2:354:1011:b391:55af:ae77	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	INDECISIVE
2604:2dc0:200:3f0::	34	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	CONFLICT
2a01:4f9:2b:29ab::2	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2602:ffb6:4:c094:f816:3eff:feaf:6ce2	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
2a02:908:13c8:a20:211:32ff:fe6c:1b15	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f9:4a:1646::2	0	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	CONFLICT
2a01:4f8:160:1415::2	1	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
2a01:4f8:110:5292::2	44	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
2001:470:b51e:fc:21f:c6ff:fe9b:b7f6	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
2a02:7b40:3e4d:9896::1	52	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2607:5300:203:6581::	12	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	CONFLICT
2a01:4f8:121:247a::2	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2a01:4f8:151:84a1::2	2	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	INDECISIVE	INDECISIVE
2a02:c205:2021:4216::1	13	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2001:678:ec:1:250:56ff:fea7:47e9	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2a02:2b88:2:1::5b29:1	1	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a02:7b40:b905:37db::1	38	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:da8:8001:7a39:f035:7d:b99f:eb79	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2a02:4780:8:6:2:93de:ce15:76cf	7	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:110:5243::2	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2a02:c207:3001:7776::1	1	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	CONFLICT
2a01:4f9:c010:53ec::1	27	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2001:8d8:96a:9300::ad:ae2c	1	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	INDECISIVE	CONFLICT
2001:19f0:5001:2eea:5400:2ff:fe2f:dac3	2	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	CONFLICT
2a01:4f8:c2c:f48b::1	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2a01:4f8:141:2254::2	42	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
2002:1f2b:8cbe::1f2b:8cbe	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2002:4d78:7455::4d78:7455	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2604:a880:400:d0::b82:5001	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
2601:19b:c700:1a80:21e:4fff:fe32:a860	29	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
2a01:4f8:222:2cd5::2	0	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
2a01:4f8:c2c:7433::1	26	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f9:4b:42cb::2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
2a02:7b40:b905:373e::1	26	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2804:14c:1a5:834d:2c0:8ff:fe90:28f	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
2a02:c207:0:4971::1	58	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:ba8:1f1:f069::2	1	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	INDECISIVE
